replay_id,playlist,rank,color;team name;player name;platform;player id;car id;car name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;goals conceded while last defender;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;avg speed;total distance;time slow speed;percentage slow speed;time boost speed;percentage boost speed;time supersonic speed;percentage supersonic speed;time on ground;percentage on ground;time low in air;percentage low in air;time high in air;percentage high in air;time powerslide;avg powerslide time;count powerslide;time most back;time most forward;avg distance to ball;avg distance to ball has possession;avg distance to ball no possession;avg distance to team mates;time behind ball;percentage behind ball;time in front of ball;percentage in front of ball;time defensive half;percentage defensive half;time offensive half;percentage offensive half;time defensive third;percentage defensive third;time neutral third;percentage neutral third;time offensive third;percentage offensive third;demos inflicted;demos taken
2d233138-c35e-486c-8818-27307fc90176,ranked-doubles,grand-champion-1,blue;;Fueled8yAcura;Epic;3a41b831e3ab4380b10d4ee6b047b522;23;Octane;398;854;4;1;2;6;8;4;2;66.67;503;53.18;3191;2497;694;33;62;975;696;279;8;25;33.09;39.76;504;827;115;1587;569510;163.41;41.18;173.41;43.7;60.03;15.13;235.89;59.44;142.67;35.95;18.28;4.61;7.4;0.09;86;192.6;178.9;2572;2586;2578;3411;301.13;75.88;95.72;24.12;213.56;53.82;183.28;46.18;158.71;39.99;109.98;27.71;128.15;32.29;0;0
2d233138-c35e-486c-8818-27307fc90176,ranked-doubles,grand-champion-1,blue;;MischievousKenku;Steam;76561198296265486;4284;Fennec;398;495;1;3;1;4;8;4;2;25;364;41.22;2242;1613;629;19;56;459;181;278;2;25;52.1;28.66;256;142;32;1417;498397;203.66;52.37;157.05;40.39;28.15;7.24;224.74;57.8;142.94;36.76;21.17;5.44;6.41;0.09;71;180;185;2665;2442;2910;3411;295.75;76.06;93.11;23.94;219.82;56.53;169.03;43.47;163.77;42.12;105.24;27.06;119.84;30.82;1;3
2d233138-c35e-486c-8818-27307fc90176,ranked-doubles,grand-champion-1,orange;;BigCitySlams_;Epic;a5d36fed52184f9b8ed48815c6e1d6f2;403;Dominus;398;683;4;0;1;6;10;5;1;66.67;276;45.9;1816;1076;740;13;67;282;65;217;1;20;59.07;40.21;238;272;56;1391;498563;219.85;55.39;139.87;35.24;37.19;9.37;245.41;61.83;139.7;35.2;11.79;2.97;3.17;0.13;24;190.9;176.6;2546;2400;2667;3058;281.99;71.05;114.92;28.95;282.39;71.15;114.52;28.85;234.3;59.03;98.98;24.94;63.63;16.03;0;0
2d233138-c35e-486c-8818-27307fc90176,ranked-doubles,grand-champion-1,orange;;chinosnpockets;Steam;76561199030622048;4284;Fennec;398;558;0;3;2;2;10;5;4;0;466;48.49;3119;2475;644;28;58;477;298;179;4;15;41.49;46.9;547;341;101;1540;547145;185.66;47.13;139.13;35.31;69.18;17.56;211.65;53.72;160.88;40.84;21.44;5.44;8.94;0.09;96;177.2;187.5;2073;1922;2194;3058;259.26;65.81;134.71;34.19;290.52;73.74;103.45;26.26;234.49;59.52;97.16;24.66;62.32;15.82;3;1
58509943-7100-41ef-97f2-0ff7410f319b,ranked-doubles,grand-champion-1,blue;;KamiBigDawg;Epic;276368227a5d4f1b94b3b7aa3ef8b0b2;23;Octane;290;263;0;0;2;2;5;3;2;0;335;53.33;1661;1158;503;16;44;345;201;144;3;12;21.39;28.75;205;423;98;1479;407302;133.79;46.63;111.45;38.85;41.65;14.52;149.45;52.09;123.03;42.89;14.4;5.02;5.14;0.14;37;137.9;139;2233;2009;2358;2957;196.28;68.42;90.6;31.58;177.38;61.83;109.5;38.17;136.08;47.43;74.76;26.06;76.04;26.51;0;1
58509943-7100-41ef-97f2-0ff7410f319b,ranked-doubles,grand-champion-1,blue;;Perry the boomer;Epic;1d53dff97b8b41448966e51f6b952205;4284;Fennec;290;180;0;0;0;1;5;3;1;0;307;46.91;1535;1069;466;13;43;141;0;141;0;13;50.37;55.85;249;254;5;1407;391238;171.17;59.02;98.64;34.01;20.21;6.97;180.06;62.09;100.17;34.54;9.79;3.38;1.43;0.13;11;141.6;137.5;2118;1693;2386;2957;194.64;67.11;95.37;32.89;182.2;62.82;107.82;37.18;122.29;42.17;112.05;38.64;55.67;19.2;0;0
58509943-7100-41ef-97f2-0ff7410f319b,ranked-doubles,grand-champion-1,orange;;7iebnaa;Epic;b56ceb0266054e1a8d038bd9a5de31f6;23;Octane;290;514;1;2;1;2;3;0;0;50;523;40.55;2495;1893;602;21;46;638;393;245;4;21;69.15;33.96;337;129;7;1534;425451;121.72;42.15;123.56;42.78;43.53;15.07;144.76;50.12;129.48;44.83;14.57;5.04;6.31;0.12;52;97.7;179.1;1813;1429;2213;2843;197.86;68.51;90.95;31.49;160.23;55.48;128.58;44.52;119.83;41.49;87.04;30.14;81.94;28.37;0;0
58509943-7100-41ef-97f2-0ff7410f319b,ranked-doubles,grand-champion-1,orange;;Fynni1019;Epic;fccaa033db2344a7aaca5559cc599978;4284;Fennec;290;454;2;1;1;3;3;0;0;66.67;317;53.8;1617;1294;323;18;32;268;136;132;2;11;21.13;69.76;300;441;63;1486;413105;151.97;52.42;100.1;34.53;37.86;13.06;187.36;64.62;92.53;31.91;10.04;3.46;7.91;0.09;91;179.9;97.1;2387;2611;2103;2843;247.03;85.2;42.9;14.8;183.85;63.41;106.08;36.59;130.57;45.04;107.22;36.98;52.13;17.98;1;0
4bc00e6d-d9eb-450e-b163-9ccd801e4b6a,ranked-doubles,grand-champion-1,blue;;g5f.;Epic;580c912ee1d44cfd842825b24013f62d;23;Octane;355;514;2;0;2;6;6;2;0;33.33;363;41.49;2259;1522;737;17;65;474;200;274;2;24;63.86;27.14;166;191;10;1521;505446;166.78;47.03;144.77;40.82;43.08;12.15;182.97;51.6;163.65;46.15;8;2.26;4.15;0.11;39;161.3;172.3;2040;1897;2121;2843;264.66;74.63;89.96;25.37;216.75;61.12;137.87;38.88;158.45;44.68;110.53;31.17;85.64;24.15;1;0
4bc00e6d-d9eb-450e-b163-9ccd801e4b6a,ranked-doubles,grand-champion-1,blue;;Terr0r Bill;Epic;444bdbd4ccf3454ebd314c23e3877838;4284;Fennec;355;401;1;0;2;5;6;2;2;20;464;52.91;2889;2098;791;29;66;778;569;209;8;14;33.97;48.71;310;629;153;1603;532143;155.83;43.96;119.46;33.7;79.23;22.35;205.24;57.89;141.74;39.98;7.54;2.13;10.59;0.13;79;173.2;161.3;2200;2005;2320;2843;249.16;70.28;105.36;29.72;223.24;62.97;131.28;37.03;161.66;45.6;116.95;32.99;75.91;21.41;1;0
4bc00e6d-d9eb-450e-b163-9ccd801e4b6a,ranked-doubles,grand-champion-1,orange;;FanaticMagic445;Epic;dd238b887f2b4f6f9ebb29c53ade82c4;4284;Fennec;355;631;2;0;3;6;11;3;3;33.33;424;45.98;2548;1887;661;22;59;368;143;225;2;20;51.56;37.99;653;350;68;1589;517484;152.28;43.73;130.89;37.59;65.02;18.67;204.36;58.69;134.99;38.77;8.84;2.54;6.49;0.09;72;187.8;146.4;2304;2024;2610;3037;274;78.69;74.18;21.31;234.38;67.32;113.8;32.68;177.13;50.87;107.26;30.81;63.8;18.32;0;2
4bc00e6d-d9eb-450e-b163-9ccd801e4b6a,ranked-doubles,grand-champion-1,orange;;Statonic.;Epic;06b59b17c488447e8f4d30f12b868a98;4284;Fennec;355;400;0;2;2;0;11;3;0;0;398;44.98;2348;1703;645;19;57;494;260;234;3;21;33.54;25.06;291;214;40;1448;479600;184.63;52.09;123.61;34.87;46.21;13.04;198.17;55.91;145.52;41.05;10.77;3.04;2.44;0.11;23;152.9;187.6;2365;2361;2387;3037;260.42;73.47;94.03;26.53;208.86;58.93;145.59;41.07;139.91;39.47;133.43;37.64;81.11;22.88;0;0
a119826c-afe1-4224-886b-ea8520370d0d,ranked-doubles,grand-champion-1,blue;;NcToB;Epic;7980cab637cd4f159ad0ff0eeb6035dd;4284;Fennec;261;349;0;0;3;1;7;2;0;0;605;44.52;2474;1958;516;22;38;232;100;132;1;12;44.83;20.37;416;241;0;1692;423264;84.94;33;112.67;43.77;59.82;23.24;137.42;53.38;100.44;39.02;19.57;7.6;5.4;0.12;44;143;114.1;1987;1751;2271;2910;199.01;77.3;58.43;22.7;161.31;62.66;96.13;37.34;115.12;44.72;91.35;35.49;50.96;19.8;1;1
a119826c-afe1-4224-886b-ea8520370d0d,ranked-doubles,grand-champion-1,blue;;oVveRiide;Epic;4fe84e2dec3c46fa9d8dd8b3f0ec0a89;4284;Fennec;261;208;0;0;1;3;7;2;2;0;496;48.17;2125;1580;545;17;48;490;251;239;3;21;41.03;21.53;374;139;55;1567;385532;111.18;43.72;94.16;37.03;48.95;19.25;127.92;50.3;117.58;46.24;8.8;3.46;3.64;0.08;43;117.6;137.4;2300;2365;2290;2910;181.27;71.28;73.03;28.72;143.55;56.45;110.74;43.55;107.32;42.2;78.11;30.72;68.87;27.08;0;2
a119826c-afe1-4224-886b-ea8520370d0d,ranked-doubles,grand-champion-1,orange;;Bob;Steam;76561198994559916;23;Octane;261;664;2;0;4;5;4;0;0;40;508;48.17;2124;1361;763;16;59;317;174;143;2;12;39.77;27.04;576;139;0;1647;414236;94.97;36.73;96.17;37.19;67.43;26.08;136.69;52.86;101.45;39.24;20.43;7.9;4;0.13;30;140;112;2401;1709;2869;3832;204.25;78.99;54.33;21.01;175.37;67.82;83.21;32.18;123.7;47.84;86.82;33.58;48.05;18.58;2;1
a119826c-afe1-4224-886b-ea8520370d0d,ranked-doubles,grand-champion-1,orange;;jaccothe1;Steam;76561198081819148;23;Octane;261;168;0;1;0;2;4;0;0;0;409;52.66;1894;1060;834;13;68;398;117;281;2;26;28.03;29.44;294;274;103;1651;418996;90.87;34.74;116.51;44.55;54.17;20.71;163.05;62.34;93.3;35.67;5.2;1.99;4.57;0.14;33;111.6;142.5;2932;2653;3055;3832;175.58;67.13;85.97;32.87;159.66;61.05;101.88;38.95;121.06;46.29;77.71;29.71;62.77;24;1;0
823f2c54-ebd4-4224-89d8-fab62a523dfa,ranked-doubles,grand-champion-1,blue;;Veoloux;Epic;208f9dd3f41742489a855bb071c32d4f;23;Octane;333;638;2;0;4;5;13;1;1;40;363;53.13;1991;1150;841;16;76;449;181;268;3;23;16.67;27.71;218;418;118;1460;459659;178.5;54.08;110.33;33.43;41.22;12.49;197.75;59.92;107.34;32.52;24.95;7.56;7.6;0.14;55;168.9;158.4;2398;2290;2484;3399;238.6;72.29;91.45;27.71;226.14;68.52;103.91;31.48;172.3;52.2;101.33;30.7;56.42;17.09;2;1
823f2c54-ebd4-4224-89d8-fab62a523dfa,ranked-doubles,grand-champion-1,blue;;DribblingPenguin;Steam;76561198283234467;4284;Fennec;333;435;0;1;3;3;13;1;0;0;431;49.43;2554;1933;621;24;55;559;392;167;4;15;41.32;55.33;191;493;21;1458;455849;171.54;52.48;123.64;37.83;31.69;9.69;183.85;56.25;122.94;37.61;20.08;6.14;6.99;0.11;66;161.1;163.6;2361;2137;2598;3399;234.46;71.73;92.41;28.27;225.44;68.97;101.43;31.03;168.84;51.65;107.94;33.02;50.09;15.32;3;2
823f2c54-ebd4-4224-89d8-fab62a523dfa,ranked-doubles,grand-champion-1,orange;;Mist_R_L;Epic;5de2ddf78b0542e199d15e8df230df4d;4284;Fennec;333;480;1;0;2;7;8;2;2;14.29;463;44.45;2301;1754;547;21;49;627;346;281;4;26;47.61;42.67;394;361;61;1499;460772;149.32;46.09;123.37;38.08;51.3;15.83;179.15;55.29;122.59;37.84;22.25;6.87;8.12;0.11;71;146.4;180.8;2188;1964;2391;2869;234.36;72.34;89.63;27.66;159.18;49.13;164.81;50.87;108.72;33.56;109.98;33.94;105.3;32.5;3;3
823f2c54-ebd4-4224-89d8-fab62a523dfa,ranked-doubles,grand-champion-1,orange;;Brittonxx;Epic;a9db8d5065fb493f9173937d83acb374;23;Octane;333;313;0;1;2;6;8;2;0;0;438;47.96;2313;1510;803;17;70;453;100;353;1;30;34.04;23.87;370;201;0;1531;479511;148.92;45.52;130.3;39.83;47.93;14.65;205.72;62.88;105.67;32.3;15.76;4.82;6.82;0.11;63;189.3;140.3;2302;2042;2530;2869;254.79;77.88;72.36;22.12;179.73;54.94;147.42;45.06;130.07;39.76;105.35;32.2;91.72;28.04;0;2
1cddee82-8313-4aab-b59a-6c5613f8fd75,ranked-doubles,grand-champion-1,blue;;Xx_shaneXx;Epic;e57987c2f9da47d4b6609439cd957df9;4284;Fennec;298;491;0;1;5;1;12;3;2;0;303;46.48;1401;951;450;12;40;245;168;77;2;7;51.5;18.07;97;254;38;1379;389359;161.83;54.28;115.92;38.88;20.37;6.83;165.94;55.66;110.97;37.22;21.21;7.11;8.34;0.15;54;156.7;140.1;2605;2656;2572;3355;227.8;76.41;70.32;23.59;214.38;71.91;83.73;28.09;152.29;51.08;109.65;36.78;36.18;12.14;0;0
1cddee82-8313-4aab-b59a-6c5613f8fd75,ranked-doubles,grand-champion-1,blue;;Aynty;Steam;76561198043074031;23;Octane;298;395;1;0;2;3;12;3;1;33.33;342;41.25;1432;962;470;11;41;337;221;116;3;10;39.57;25.96;92;137;78;1420;388150;150.31;51.84;120.78;41.65;18.88;6.51;179.81;62.01;100.91;34.8;9.25;3.19;6.37;0.1;67;136.7;149.9;2505;2182;2753;3355;212.73;73.36;77.24;26.64;201.26;69.41;88.71;30.59;153.65;52.99;86.03;29.67;50.29;17.34;0;1
1cddee82-8313-4aab-b59a-6c5613f8fd75,ranked-doubles,grand-champion-1,orange;;ShadowMonkii;Epic;399f49a860bb436c86ddb6c1da4fd1c3;23;Octane;298;554;1;2;2;6;4;1;1;16.67;427;51.03;2197;1702;495;20;44;415;295;120;3;10;29.54;25.32;190;312;4;1590;448782;123.85;41.55;130.07;43.64;44.16;14.81;160.7;53.91;121.96;40.92;15.42;5.17;6.41;0.13;49;148.4;141.3;2495;2385;2482;3405;251.27;84.3;46.81;15.7;179.91;60.36;118.17;39.64;133.3;44.72;95.03;31.88;69.74;23.4;1;0
1cddee82-8313-4aab-b59a-6c5613f8fd75,ranked-doubles,grand-champion-1,orange;;ChiliBoiOriginz;Epic;e9e87cba5a86477dbc4fb7dda6c77706;4284;Fennec;298;462;2;0;0;6;4;1;0;33.33;529;52.98;2545;1850;695;27;65;436;207;229;5;21;27.77;25.12;408;504;127;1648;462693;110.09;37.3;121.27;41.09;63.76;21.6;167.66;56.81;107.33;36.37;20.13;6.82;4.66;0.12;40;141.5;145.4;2618;2538;2749;3405;219.61;74.41;75.51;25.59;185.54;62.87;109.58;37.13;133.6;45.27;98.63;33.42;62.9;21.31;0;0
0010db5b-2ce0-4d83-b67a-1225c71e2e85,ranked-doubles,grand-champion-1,blue;;Man I just fr;Epic;6e75cc3353c247e785f2a7fb75e0557c;23;Octane;400;758;4;0;0;5;7;3;2;80;450;46.58;2859;2258;601;26;54;775;572;203;6;18;64.63;28.84;386;361;27;1616;594068;159.98;40.33;169.92;42.84;66.76;16.83;216.87;54.67;154.51;38.95;25.28;6.37;7.32;0.09;80;192.1;179;2668;2378;3012;3514;302.55;76.27;94.11;23.73;223.41;56.32;173.25;43.68;143.67;36.22;140.83;35.5;112.16;28.28;1;1
0010db5b-2ce0-4d83-b67a-1225c71e2e85,ranked-doubles,grand-champion-1,blue;;retigga23;Epic;1c63339d9b234a04a5251901dec70ed8;23;Octane;400;469;0;2;2;5;7;3;1;0;386;50.13;2591;1844;747;23;66;727;434;293;6;27;29.59;27.24;368;475;174;1639;607622;156.46;39.13;171.86;42.98;71.51;17.89;221.81;55.48;165.6;41.42;12.41;3.1;5.03;0.1;50;182.3;192.8;2507;2186;2848;3514;288.74;72.22;111.08;27.78;200.05;50.04;199.77;49.96;131.62;32.92;140.39;35.11;127.81;31.97;0;0
0010db5b-2ce0-4d83-b67a-1225c71e2e85,ranked-doubles,grand-champion-1,orange;;G6th;Epic;7459d63b4a9e438ab084abc973a14a99;23;Octane;400;706;2;0;5;4;10;4;3;50;373;53.42;2397;1589;808;20;77;357;187;170;2;17;43.5;65.95;143;383;19;1498;553579;194.98;48.77;149.97;37.51;54.84;13.72;227.9;57;157.02;39.27;14.88;3.72;6.32;0.09;72;192.2;184.3;2605;2208;2970;3381;271.4;67.88;128.4;32.12;306.31;76.62;93.48;23.38;224.34;56.11;128.57;32.16;46.88;11.73;1;0
0010db5b-2ce0-4d83-b67a-1225c71e2e85,ranked-doubles,grand-champion-1,orange;;corysizzle;Epic;1e52c2f7e1cf46968900b8b5c9604334;4284;Fennec;400;542;1;2;0;3;10;4;1;33.33;438;53.6;2751;2316;435;29;43;315;234;81;3;9;27.54;36.34;288;514;79;1550;564441;182.44;45.99;135.71;34.21;78.58;19.81;208.11;52.46;172.92;43.59;15.7;3.96;8.92;0.11;82;181.4;189.8;2428;2489;2395;3381;274.99;69.31;121.74;30.69;296.44;74.72;100.29;25.28;228.9;57.7;116.68;29.41;51.15;12.89;0;1
392f1465-1949-42a4-81f4-3a8c9d11f705,ranked-doubles,grand-champion-1,blue;;Ryxozzinho.;Epic;9a089d51f4e94dccbb338d1077bff156;4284;Fennec;378;827;5;1;0;6;9;3;1;83.33;433;51.84;2530;1858;672;23;62;478;280;198;4;18;28.73;48.99;503;469;122;1525;516729;188.81;50.17;125.16;33.26;62.39;16.58;222.88;59.22;134.04;35.61;19.44;5.17;5.73;0.13;43;138.2;206.9;2203;2112;2312;2963;281.65;74.84;94.71;25.16;251.09;66.72;125.26;33.28;178.11;47.33;129.48;34.4;68.76;18.27;4;0
392f1465-1949-42a4-81f4-3a8c9d11f705,ranked-doubles,grand-champion-1,blue;;Wyhbielacz;Epic;2af197066eac4ea0917b3c6f5df73354;4284;Fennec;378;784;2;3;5;4;9;3;2;50;342;49.36;2141;1514;627;19;54;296;200;96;2;8;36.41;37.21;109;395;0;1542;519794;194.2;51.43;134.09;35.51;49.32;13.06;202.29;53.57;164.86;43.66;10.46;2.77;5.89;0.09;67;205.2;137.9;2374;2435;2315;2963;301.37;79.81;76.24;20.19;274.47;72.69;103.14;27.31;204.79;54.23;111.36;29.49;61.46;16.28;1;0
392f1465-1949-42a4-81f4-3a8c9d11f705,ranked-doubles,grand-champion-1,orange;;KamiBigDawg;Epic;276368227a5d4f1b94b3b7aa3ef8b0b2;23;Octane;378;499;2;0;2;4;10;7;4;50;410;53.03;2440;1885;555;25;53;712;601;111;8;12;23.76;58.04;155;549;220;1594;524744;158.46;42.64;154.75;41.65;58.38;15.71;198.13;53.32;144.6;38.91;28.86;7.77;5.01;0.13;40;156.8;195.3;2678;2336;3003;3218;270.53;72.8;101.06;27.2;211.67;56.96;159.92;43.04;142.14;38.25;137.12;36.9;92.33;24.85;0;2
392f1465-1949-42a4-81f4-3a8c9d11f705,ranked-doubles,grand-champion-1,orange;;Perry the boomer;Epic;1d53dff97b8b41448966e51f6b952205;4284;Fennec;378;326;1;1;0;5;10;7;3;20;330;38.86;1855;1281;574;14;50;305;100;205;1;17;46.13;40.26;130;120;0;1376;444823;207.42;57.44;133.9;37.08;19.78;5.48;234.44;64.92;116.42;32.24;10.24;2.84;1.78;0.12;15;193.4;153.9;2385;2381;2360;3218;279.1;77.29;82;22.71;235.43;65.2;125.67;34.8;163.62;45.31;130.41;36.11;67.08;18.58;0;3
1c58f571-1f40-40b5-94b6-592c8114a03c,ranked-doubles,grand-champion-1,blue;;NaughtyClinch;Epic;6ab15d7bfa114e7c921cdd496ee9029b;4284;Fennec;358;550;2;0;3;3;9;4;2;66.67;348;45.04;1821;1173;648;13;57;284;100;184;1;16;65.2;21.86;178;127;0;1430;464271;189.5;53.96;133.19;37.92;28.52;8.12;198.14;56.42;134.59;38.32;18.47;5.26;5.99;0.11;54;167.1;177.3;2493;2097;2717;3691;257.15;73.22;94.05;26.78;230.89;65.74;120.32;34.26;164.12;46.73;115.57;32.91;71.52;20.36;1;2
1c58f571-1f40-40b5-94b6-592c8114a03c,ranked-doubles,grand-champion-1,blue;;Mark0nMars;Epic;d0607fbc930243679e7c490a7378ef4e;23;Octane;358;280;0;2;1;1;9;4;2;0;465;49.91;2858;2295;563;29;50;364;243;121;4;10;38.4;29.61;528;576;123;1696;546914;118.1;33.88;150.35;43.14;80.1;22.98;190.31;54.6;141.92;40.72;16.31;4.68;4.37;0.11;41;183.6;158.5;3056;3124;2985;3691;250.39;71.84;98.15;28.16;243.44;69.85;105.1;30.15;177.04;50.79;119.59;34.31;51.92;14.9;1;3
1c58f571-1f40-40b5-94b6-592c8114a03c,ranked-doubles,grand-champion-1,orange;;Fitz;Steam;76561198059004701;4284;Fennec;358;555;3;0;1;5;4;2;2;60;396;51.3;1993;1427;566;18;53;462;272;190;4;18;21.56;30.86;219;290;136;1486;483571;175.09;49.74;132.7;37.7;44.22;12.56;189.16;53.74;131.99;37.5;30.86;8.77;8.03;0.1;83;168;167.9;2201;2103;2239;3117;272.34;77.37;79.67;22.63;219.53;62.36;132.48;37.64;160.69;45.65;111.67;31.72;79.66;22.63;3;2
1c58f571-1f40-40b5-94b6-592c8114a03c,ranked-doubles,grand-champion-1,orange;;:3;Steam;76561198843895384;23;Octane;358;378;1;1;1;4;4;2;0;25;436;55.12;2512;1800;712;26;64;444;240;204;3;20;18.99;53.88;547;842;91;1600;530440;139.19;38.89;165.08;46.12;53.63;14.98;210.44;58.8;128.48;35.9;18.98;5.3;7.03;0.1;73;172.4;169.5;2591;2858;2417;3117;272.14;76.04;85.76;23.96;238.99;66.78;118.91;33.22;163.68;45.73;132.8;37.11;61.42;17.16;2;0
23d25118-b564-4bd8-9fe0-c030640a6f64,ranked-doubles,grand-champion-1,blue;;Fueled8yAcura;Epic;3a41b831e3ab4380b10d4ee6b047b522;23;Octane;317;711;2;1;4;5;9;1;1;40;469;49.42;2464;1974;490;26;43;490;266;224;4;19;30.83;31.13;564;631;133;1613;465898;106.16;34.17;158.85;51.13;45.69;14.71;187.27;60.27;117.13;37.7;6.3;2.03;7.43;0.09;79;182;116;2514;2503;2485;3352;252.51;81.27;58.19;18.73;194.29;62.53;116.41;37.47;132.63;42.69;115.18;37.07;62.89;20.24;0;2
23d25118-b564-4bd8-9fe0-c030640a6f64,ranked-doubles,grand-champion-1,blue;;MischievousKenku;Steam;76561198296265486;4284;Fennec;317;528;2;1;2;3;9;1;0;66.67;436;38.27;2266;1628;638;18;49;904;681;223;7;20;44.79;20.56;525;124;5;1561;453024;128.73;41.03;144.43;46.03;40.61;12.94;192.15;61.24;107.89;34.39;13.73;4.38;5.07;0.1;49;118.7;182.5;2330;2201;2512;3352;217.95;69.46;95.82;30.54;183.88;58.6;129.89;41.4;144.09;45.92;83.73;26.69;85.95;27.39;1;1
23d25118-b564-4bd8-9fe0-c030640a6f64,ranked-doubles,grand-champion-1,orange;;minty ;Epic;45051e76e9a74f53ae7ab1bca7f2fdd8;23;Octane;317;384;1;0;1;4;8;4;2;25;334;41.58;1729;1288;441;14;38;320;200;120;2;10;65.39;23.4;152;118;0;1463;423877;162.83;52.06;111.27;35.58;38.67;12.36;187.88;60.07;112.68;36.03;12.2;3.9;4.41;0.13;35;155.6;162.1;2267;2157;2351;2797;215.54;68.92;97.22;31.08;191.63;61.27;121.13;38.73;138.7;44.35;103.9;33.22;70.16;22.43;1;0
23d25118-b564-4bd8-9fe0-c030640a6f64,ranked-doubles,grand-champion-1,orange;;Cryxtic-;PS4;Cryxtic-;4284;Fennec;317;251;0;0;1;5;8;4;2;0;393;52.34;2009;1518;491;19;43;427;243;184;3;17;21.03;27.26;345;391;60;1631;445832;131.78;42.73;111.07;36.02;65.53;21.25;174.8;56.68;121.92;39.54;11.66;3.78;3.67;0.1;38;153.4;145.1;2301;2333;2273;2797;214.31;69.5;94.07;30.5;200.46;65;107.92;35;148.89;48.28;101.1;32.78;58.39;18.93;2;1
8168931c-d40f-43f7-88d7-2620caa49165,ranked-doubles,grand-champion-2,blue;;sosageidk;Epic;9ddf80b541244f388b32f3278571ee79;4284;Fennec;369;811;2;2;4;7;14;3;0;28.57;438;44.7;2621;1898;723;20;56;790;578;212;6;18;58.09;35.16;165;113;25;1591;527975;154.05;42.59;141.38;39.09;66.26;18.32;161.34;44.61;177.22;49;23.14;6.4;6.25;0.1;63;138.2;211.5;2272;2161;2359;2967;262.21;72.49;99.49;27.51;240.84;66.59;120.86;33.41;178.5;49.35;101.28;28;81.93;22.65;2;2
8168931c-d40f-43f7-88d7-2620caa49165,ranked-doubles,grand-champion-2,blue;;norris;Steam;76561199019323285;4284;Fennec;369;786;2;1;5;4;14;3;3;50;369;54.96;2333;1743;590;22;55;177;49;128;1;12;35.25;47.14;140;499;61;1526;507850;173.87;47.94;149.5;41.22;39.32;10.84;208.74;57.55;139.78;38.54;14.17;3.91;8.47;0.12;70;212.5;141.6;2457;2265;2655;2967;291.87;80.47;70.82;19.53;266.06;73.36;96.63;26.64;191.66;52.84;124.27;34.26;46.76;12.89;0;2
8168931c-d40f-43f7-88d7-2620caa49165,ranked-doubles,grand-champion-2,orange;;Karina;Steam;76561198313458646;23;Octane;369;574;2;1;1;8;11;4;3;25;458;47.83;2742;1999;743;23;55;780;474;306;6;21;54.03;36.78;197;249;65;1637;549883;144.5;39.48;144.72;39.54;76.83;20.99;163.52;44.67;171.87;46.95;30.65;8.37;6.13;0.07;85;196.3;152.5;2355;2006;2738;3101;290.43;79.34;75.61;20.66;221.38;60.48;144.67;39.52;151.01;41.26;138.98;37.97;76.05;20.78;0;1
8168931c-d40f-43f7-88d7-2620caa49165,ranked-doubles,grand-champion-2,orange;;Sydney;Steam;76561199646530332;23;Octane;369;511;1;1;2;6;11;4;1;16.67;435;48.31;2746;1928;818;21;79;666;398;268;4;25;48.02;25.24;304;104;11;1648;554146;142.68;38.99;149.48;40.85;73.79;20.16;203.13;55.51;148.71;40.64;14.12;3.86;10.69;0.1;108;154.7;191.6;2392;2337;2464;3101;268.79;73.45;97.17;26.55;204.24;55.81;161.72;44.19;144.66;39.53;129.6;35.41;91.69;25.06;4;1
a399dab3-5b5b-4f22-9bb8-e0f4a6b75d7f,ranked-doubles,grand-champion-2,blue;;Nyxoinho;Epic;e2784d7a9ce94b6a9a4f159e18361deb;4284;Fennec;296;832;3;2;3;3;6;2;2;100;461;46.57;2189;1506;683;20;61;689;397;292;6;26;32.37;33.11;226;439;205;1570;415875;137.28;46.44;108.53;36.71;49.81;16.85;155.84;52.72;116.76;39.5;23.02;7.79;5.37;0.14;39;127.1;139.4;2122;1924;2189;3265;237.58;80.36;58.05;19.64;186.85;63.2;108.78;36.8;131.19;44.38;98.11;33.19;66.33;22.44;1;0
a399dab3-5b5b-4f22-9bb8-e0f4a6b75d7f,ranked-doubles,grand-champion-2,blue;;Kyran-010;Epic;a6d318710baa495eb56322b4811522bd;4284;Fennec;296;583;3;1;1;4;6;2;0;75;320;47.87;1727;1141;586;15;52;381;286;95;4;10;33.98;27.91;103;328;118;1509;395569;153.2;52.41;93.42;31.96;45.7;15.63;167.11;57.16;110.41;37.77;14.81;5.07;7.31;0.11;65;140.4;124.9;2917;2746;2949;3265;233.25;79.79;59.08;20.21;197.35;67.51;94.97;32.49;128.66;44.01;122.67;41.96;40.99;14.02;0;1
